java_file,fout
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Journal_parse_4.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Version_hashCode_3.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Journal_isBackup_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/FsTestOp_apply_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Journal_Journal_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Journal_getDir_2.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Journal_getVersion_3.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Version_compareTo_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Utils_Utils_2.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Version_toString_4.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Utils_createFile_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/BackwardsCompatibilityJournalGenerator_getOutputDirectory_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Version_Version_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/FsTestOp_check_2.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/BackwardsCompatibilityJournalGenerator_main_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/FsTestOp_apply_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/Version_equals_2.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/SetAcl_supportsVersion_2.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/Delete_apply_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/Rename_check_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/PersistFile_check_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/SetAcl_check_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/Mount_apply_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/CreateFile_apply_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/CreateFile_check_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/Delete_check_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/PersistDirectory_apply_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/CreateDirectory_apply_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/CreateDirectory_check_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/Rename_apply_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/PersistDirectory_check_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/PersistFile_apply_0.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/Mount_check_1.java,0
/dora/tests/integration/src/main/java/alluxio/master/backcompat/ops/SetAcl_apply_0.java,0
/dora/examples/src/main/java/alluxio/examples/HDFS_main_0.java,0
/dora/examples/src/main/java/alluxio/examples/Performance_memoryCopyTest_2.java,0
/dora/examples/src/main/java/alluxio/examples/AlluxioFS_main_0.java,0
/dora/examples/src/main/java/alluxio/examples/Performance_AlluxioTest_3.java,0
/dora/examples/src/main/java/alluxio/examples/AlluxioHDFS_main_0.java,0
/dora/examples/src/main/java/alluxio/examples/Performance_Performance_0.java,0
/dora/examples/src/main/java/alluxio/examples/Performance_HdfsTest_4.java,0
/dora/examples/src/main/java/alluxio/examples/MultiMount_MultiMount_0.java,0
/dora/examples/src/main/java/alluxio/examples/Performance_main_5.java,0
/dora/examples/src/main/java/alluxio/examples/Performance_logPerIteration_1.java,0
/dora/examples/src/main/java/alluxio/cli/MiniBenchmark_MiniBenchmark_0.java,0
/dora/examples/src/main/java/alluxio/cli/MiniBenchmark_usage_1.java,0
/dora/examples/src/main/java/alluxio/cli/MiniBenchmark_main_3.java,0
/dora/examples/src/main/java/alluxio/cli/MiniBenchmark_parseInputArgs_2.java,0
/dora/examples/src/main/java/alluxio/cli/MiniBenchmark_filename_6.java,0
/dora/shell/src/main/java/alluxio/cli/LogLevel_parseOptLogName_4.java,0
/dora/shell/src/main/java/alluxio/cli/GetConf_printHelp_0.java,0
/dora/shell/src/main/java/alluxio/cli/TestRunner_TestRunner_0.java,0
/dora/shell/src/main/java/alluxio/cli/TestRunner_main_1.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShellUtils_getMs_11.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShell_getShellName_2.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShellUtils_getMsArg_9.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShellUtils_FileSystemShellUtils_0.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShellUtils_match_14.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShellUtils_getBoolArg_7.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShellUtils_getIntArg_8.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShellUtils_replaceWildcards_13.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShellUtils_match_15.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShellUtils_getFiles_6.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShellUtils_getFiles_5.java,0
/dora/shell/src/main/java/alluxio/cli/fs/FileSystemShellUtils_loadCommands_10.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/HelpCommand_getCommandName_2.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/LoadCommand_getUsage_4.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/AbstractFileSystemCommand_runWildCardCmd_4.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/TestCommand_isNonEmptyDir_6.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/RmCommand_run_4.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/TouchCommand_getDescription_6.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/LoadCommand_validateArgs_6.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/ChgrpCommand_run_6.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/LocationCommand_getUsage_4.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/AbstractDistributedJobCommand_getCompletedCount_7.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/TouchCommand_getUsage_5.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/ConsistentHashCommand_getOptions_11.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/TestCommand_run_8.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/ChownCommand_getOptions_4.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/TailCommand_getOptions_7.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/ConsistentHashCommand_run_13.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/MvCommand_MvCommand_0.java,0
/dora/shell/src/main/java/alluxio/cli/fs/command/RmCommand_RmCommand_0.java,0
