java_file,hsv
/cim-server/src/main/java/com/crossoverjie/cim/server/CIMServerApplication_main_0.java,140.554
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_getZkAddr_5.java,34.869
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_setZkSwitch_8.java,46.507
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_getRouteUrl_0.java,34.869
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_setZkRoot_4.java,51.891
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_getZkConnectTimeout_2.java,30
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_setZkAddr_6.java,51.891
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_getCimServerPort_9.java,30
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_isZkSwitch_7.java,30
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_setRouteUrl_1.java,51.891
/cim-server/src/main/java/com/crossoverjie/cim/server/config/SwaggerConfig_createRestApi_0.java,231.89
/cim-server/src/main/java/com/crossoverjie/cim/server/config/SwaggerConfig_apiInfo_1.java,228.401
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_getHeartBeatTime_11.java,30
/cim-server/src/main/java/com/crossoverjie/cim/server/config/BeanConfig_okHttpClient_1.java,263.106
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_getZkRoot_3.java,34.869
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_setHeartBeatTime_12.java,46.507
/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration_setCimServerPort_10.java,46.507
/cim-server/src/main/java/com/crossoverjie/cim/server/config/BeanConfig_heartBeat_2.java,238.418
/cim-server/src/main/java/com/crossoverjie/cim/server/server/CIMServer_destroy_1.java,148
/cim-server/src/main/java/com/crossoverjie/cim/server/server/CIMServer_start_0.java,425.73
/cim-server/src/main/java/com/crossoverjie/cim/server/init/CIMServerInitializer_initChannel_0.java,311.777
/cim-server/src/main/java/com/crossoverjie/cim/server/kit/ServerHeartBeatHandlerImpl_process_0.java,674.04
/cim-server/src/main/java/com/crossoverjie/cim/server/kit/ZKit_createNode_1.java,60.944
/cim-server/src/main/java/com/crossoverjie/cim/server/util/SpringBeanFactory_setApplicationContext_2.java,48.432
/cim-server/src/main/java/com/crossoverjie/cim/server/util/SessionSocketHolder_remove_5.java,231.89
/cim-server/src/main/java/com/crossoverjie/cim/server/util/SessionSocketHolder_get_3.java,66.608
/cim-server/src/main/java/com/crossoverjie/cim/server/util/SessionSocketHolder_put_2.java,85.952
/cim-server/src/main/java/com/crossoverjie/cim/server/util/SessionSocketHolder_getRelationShip_4.java,60.918
/cim-server/src/main/java/com/crossoverjie/cim/server/CIMServerApplication_run_1.java,282.026
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/BeanConfig_buildRouteHandle_4.java,635.901
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/AppConfiguration_setPort_2.java,46.507
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/AppConfiguration_getZkAddr_5.java,34.869
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/AppConfiguration_getZkConnectTimeout_0.java,30
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/AppConfiguration_setConsistentHashWay_10.java,51.891
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/AppConfiguration_setZkRoot_4.java,51.891
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/AppConfiguration_setZkAddr_6.java,51.891
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/BeanConfig_redisTemplate_2.java,222.972
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/BeanConfig_okHttpClient_3.java,263.106
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/BeanConfig_buildCache_1.java,197.654
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/SwaggerConfig_createRestApi_0.java,231.89
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/SwaggerConfig_apiInfo_1.java,231.89
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/AppConfiguration_getConsistentHashWay_9.java,34.869
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/AppConfiguration_getPort_1.java,30
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/AppConfiguration_setRouteWay_8.java,51.891
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/AppConfiguration_getZkRoot_3.java,34.869
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/AppConfiguration_getRouteWay_7.java,34.869
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/BeanConfig_buildZKClient_0.java,88.811
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/UserInfoCacheServiceImpl_saveAndCheckUserLoginStatus_1.java,175.137
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/AccountServiceRedisImpl_offLine_7.java,104
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/UserInfoCacheServiceImpl_loadUserInfoByUserId_0.java,334.702
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/AccountServiceRedisImpl_loadRouteRelated_3.java,869.154
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/UserInfoCacheServiceImpl_onlineUser_3.java,394.203
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/UserInfoCacheServiceImpl_removeLoginStatus_2.java,108
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/AccountServiceRedisImpl_loadRouteRelatedByUserId_4.java,247.588
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/AccountServiceRedisImpl_pushMsg_6.java,802.904
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/AccountServiceRedisImpl_parseServerInfo_5.java,371.385
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/AccountServiceRedisImpl_saveRouteInfo_2.java,162.516
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/AccountServiceRedisImpl_register_0.java,620.67
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/service/impl/AccountServiceRedisImpl_login_1.java,461.248
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/exception/ExceptionHandlingController_handleAllExceptions_0.java,236.35
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/kit/ServerListListener_run_1.java,68.114
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/kit/ZKit_subscribeEvent_0.java,301.195
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/kit/ServerListListener_ServerListListener_0.java,120
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/controller/RouteController_onlineUser_10.java,348.289
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/cache/ServerCache_updateCache_1.java,346.13
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/cache/ServerCache_addCache_0.java,70.308
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/cache/ServerCache_getServerList_2.java,591.965
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/RouteApplication_main_0.java,140.554
/cim-forward-route/src/main/java/com/crossoverjie/cim/route/RouteApplication_run_1.java,158.457
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/CIMException_CIMException_1.java,125.02
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/CIMException_CIMException_3.java,144
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/GenericException_getErrorMessage_9.java,39.863
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/CIMException_CIMException_5.java,44.379
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/CIMException_CIMException_0.java,99.912
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/GenericException_GenericException_4.java,44.379
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/CIMException_CIMException_7.java,93.765
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/GenericException_GenericException_5.java,68.114
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/GenericException_GenericException_6.java,68.114
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/GenericException_GenericException_2.java,44.379
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/CIMException_CIMException_2.java,68.114
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/GenericException_getErrorCode_7.java,39.863
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/GenericException_GenericException_0.java,25.266
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/GenericException_setErrorCode_8.java,51.891
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/CIMException_CIMException_8.java,93.765
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/GenericException_GenericException_1.java,44.379
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/GenericException_GenericException_3.java,68.114
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/CIMException_CIMException_6.java,44.379
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/CIMException_CIMException_4.java,126.711
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/CIMException_isResetByPeer_9.java,88.811
/cim-common/src/main/java/com/crossoverjie/cim/common/exception/GenericException_setErrorMessage_10.java,51.891
/cim-common/src/main/java/com/crossoverjie/cim/common/route/algorithm/consistenthash/SortArrayMapConsistentHash_sort_1.java,46.507
/cim-common/src/main/java/com/crossoverjie/cim/common/route/algorithm/consistenthash/SortArrayMapConsistentHash_getFirstNodeValue_2.java,197.654
/cim-common/src/main/java/com/crossoverjie/cim/common/route/algorithm/consistenthash/SortArrayMapConsistentHash_add_0.java,306.495
/cim-common/src/main/java/com/crossoverjie/cim/common/route/algorithm/consistenthash/ConsistentHashHandle_routeServer_1.java,106.274
/cim-common/src/main/java/com/crossoverjie/cim/common/route/algorithm/consistenthash/ConsistentHashHandle_setHash_0.java,51.891
/cim-common/src/main/java/com/crossoverjie/cim/common/route/algorithm/random/RandomHandle_routeServer_0.java,282.026
/cim-common/src/main/java/com/crossoverjie/cim/common/protocol/ProtocolUtil_main_0.java,470.649
/cim-common/src/main/java/com/crossoverjie/cim/common/protocol/ProtocolUtil_decode_2.java,87.569
/cim-common/src/main/java/com/crossoverjie/cim/common/protocol/CIMResponseProto_CIMResponseProto_0.java,25.266
/cim-common/src/main/java/com/crossoverjie/cim/common/protocol/CIMRequestProto_CIMRequestProto_0.java,25.266
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/RouteInfo_getIp_1.java,34.869
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/RouteInfo_getHttpPort_5.java,34.869
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/CIMUserInfo_setUserName_4.java,51.891
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/RouteInfo_setIp_2.java,51.891
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/RouteInfo_setCimServerPort_4.java,51.891
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/CIMUserInfo_CIMUserInfo_0.java,87.569
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/CIMUserInfo_getUserId_1.java,34.869
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/CIMUserInfo_getUserName_3.java,34.869
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/RouteInfo_setHttpPort_6.java,51.891
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/RouteInfo_RouteInfo_0.java,121.114
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/RouteInfo_getCimServerPort_3.java,34.869
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/CIMUserInfo_setUserId_2.java,51.891
/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/CIMUserInfo_toString_5.java,105.486
/cim-common/src/main/java/com/crossoverjie/cim/common/res/BaseResponse_setDataBody_15.java,51.891
/cim-common/src/main/java/com/crossoverjie/cim/common/res/BaseResponse_getMessage_12.java,34.869
